name,price,change,change%,high,low
群益環球金綻雙喜基金A累積型(南非幣)(本基金有相當比重投資於持有非投資等級高風險債券之基金且配息來源可能為本金),10.2400,7.8000,11.1100,0.0500,0.31
群益環球金綻雙喜基金B月配型(南非幣)(本基金有相當比重投資於持有非投資等級高風險債券之基金且配息來源可能為本金),10.7900,9.9400,8.8300,0.0400,0.30
群益多重資產組合基金,10.2000,9.8300,15.0066,0.0200,0.29
聯博多元資產收益組合基金AD配息(台幣)(本基金得投資於非投資等級之高風險債券基金且配息來源可能為本金),10.1700,9.8000,9.3100,0.0300,0.29
聯博多元資產收益組合基金AD配息(美元)(本基金得投資於非投資等級之高風險債券基金且配息來源可能為本金),10.6900,4.5700,15.6400,0.0300,0.29
安聯DMAS 50組合基金(台幣),11.1100,6.2300,13.1500,0.0400,0.29
安聯DMAS 50組合基金(美元),10.2400,9.9410,6.7600,0.0300,0.28
聯博多元資產收益組合基金AD配息(人民幣)(本基金得投資於非投資等級之高風險債券基金且配息來源可能為本金),15.4587,8.6900,10.2100,0.0400,0.26
聯博多元資產收益組合基金AD配息(澳幣)(本基金得投資於非投資等級之高風險債券基金且配息來源可能為本金),10.2000,8.8200,10.2600,0.0500,0.26
安聯四季成長組合基金(美元),22.0900,8.1900,13.7700,0.0300,0.26
聯博多元資產收益組合基金A2不配息(美元)(本基金得投資於非投資等級之高風險債券基金且配息來源可能為本金),17.6700,5.2700,10.3900,0.0300,0.25
台新全球多元資產組合基金-A不配息(美元)(本基金得投資於非投資等級之高風險債券基金且配息來源可能為本金),10.2400,9.9700,14.3700,0.0300,0.21
台新全球多元資產組合基金-B配息(美元)(本基金得投資於非投資等級之高風險債券基金且配息來源可能為本金),10.2700,9.8300,18.9800,0.0200,0.21
德銀遠東DWS多元集利組合基金-分配型(基金之配息來源可能為本金),10.2700,9.8200,11.4400,0.0200,0.20
國泰智富ETF均衡組合基金-不配息(澳幣)(本基金之配息來源可能為本金),14.2000,5.3800,11.5100,0.0200,0.20
群益環球金綻雙喜基金B月配型(台幣)(本基金有相當比重投資於持有非投資等級高風險債券之基金且配息來源可能為本金),10.5600,10.0000,12.0400,0.0200,0.20
柏瑞旗艦全球平衡組合基金,14.7500,8.5000,9.5300,0.0200,0.20
復華新興債股動力組合基金(台幣),19.0600,7.8600,9.6600,0.0200,0.20
群益環球金綻雙喜基金A累積型(澳幣)(本基金有相當比重投資於持有非投資等級高風險債券之基金且配息來源可能為本金),11.4400,9.7300,9.7800,0.0200,0.20
宏利全球入息動態組合基金-B月配息(美元)(本基金之子基金得投資於非投資等級之高風險債券且配息來源可能為本金),11.5700,8.2900,9.7800,0.0200,0.20
群益環球金綻雙喜基金B月配型(澳幣)(本基金有相當比重投資於持有非投資等級高風險債券之基金且配息來源可能為本金),12.0700,8.2900,9.7800,0.0048,0.20
宏利全球入息動態組合基金-A不配息(美元)(本基金之子基金得投資於非投資等級之高風險債券),11.3700,6.3000,9.7800,0.0200,0.20
日盛目標收益組合基金(美元)(本基金得投資於非投資等級高風險債券之基金),18.4600,9.7600,9.8700,0.0200,0.20
台新全球多元資產組合基金-B配息(台幣)(本基金得投資於非投資等級之高風險債券基金且配息來源可能為本金),10.0000,9.7600,9.9800,0.0200,0.19
群益環球金綻雙喜基金A累積型(美元)(本基金有相當比重投資於持有非投資等級高風險債券之基金且配息來源可能為本金),10.0000,9.7600,2.4070,0.0200,0.19
安聯目標多元入息基金-B月配型(台幣)(基金之配息來源可能為本金),10.0000,9.7600,10.0500,0.0200,0.19
群益環球金綻雙喜基金B月配型(美元)(本基金有相當比重投資於持有非投資等級高風險債券之基金且配息來源可能為本金),10.0000,9.8500,10.0600,0.0200,0.18
聯博多元資產收益組合基金A2不配息(人民幣)(本基金得投資於非投資等級之高風險債券基金且配息來源可能為本金),10.1900,9.9400,10.1500,0.0200,0.18
群益環球金綻雙喜基金A累積型(台幣)(本基金有相當比重投資於持有非投資等級高風險債券之基金且配息來源可能為本金),10.2200,2.0523,10.3000,0.0200,0.18
合庫多元入息組合基金-B配息(台幣)(本基金之配息來源可能為本金),2.4229,10.0000,10.4300,0.0200,0.17
台新全球多元資產組合基金-A不配息(台幣)(本基金得投資於非投資等級之高風險債券基金且配息來源可能為本金),10.0500,10.0000,10.6900,0.0005,0.16
德銀遠東DWS多元集利組合基金-累積型(基金之配息來源可能為本金),10.0600,9.9600,10.8600,0.0162,0.16
合庫多元入息組合基金-B配息(美元)(本基金之配息來源可能為本金),10.2600,9.9900,11.3300,0.0162,0.16
合庫多元入息組合基金-A不配息(台幣)(本基金之配息來源可能為本金),10.3200,10.0000,11.4500,0.0162,0.16
安聯目標多元入息基金-B月配型(美元)(基金之配息來源可能為本金),10.4400,9.9900,0.3033,0.0162,0.16
安聯四季雙收入息組合基金-B月配型(美元)(本基金之配息來源可能為本金),10.7000,9.6300,9.8623,0.0006,0.16
合庫多元入息組合基金-A不配息(美元)(本基金之配息來源可能為本金),12.2200,8.4000,9.8623,0.0500,0.16
安聯目標多元入息基金-A累積型(台幣),11.3600,9.8800,9.8623,0.0003,0.15
復華全球戰略配置強基金(台幣)(本基金有相當比重投資於持有非投資等級高風險債券之基金),11.4800,0.2324,9.8623,0.0200,0.15
安聯四季成長組合基金(台幣),0.3100,9.8085,0.3669,0.0171,0.13
安聯四季雙收入息組合基金-A累積型(台幣),10.0103,9.8085,30.7000,0.0131,0.13
安聯目標多元入息基金-A累積型(美元),10.0103,9.8085,0.1901,0.0131,0.12
安聯四季雙收入息組合基金-A累積型(美元),10.0103,9.8085,13.3000,0.0122,0.12
聯博多元資產收益組合基金A2不配息(台幣)(本基金得投資於非投資等級之高風險債券基金且配息來源可能為本金),10.0103,0.3033,11.7123,0.0122,0.11
宏利全球入息動態組合基金-B月配息(台幣)(本基金之子基金得投資於非投資等級之高風險債券且配息來源可能為本金),0.3669,9.6200,10.2861,0.0100,0.10
宏利全球入息動態組合基金-A不配息(台幣)(本基金之子基金得投資於非投資等級之高風險債券),39.2700,0.1759,10.3372,0.0100,0.10
國泰智富ETF均衡組合基金-不配息(美元)(本基金之配息來源可能為本金),0.1983,9.0800,10.1582,0.0100,0.10
保德信多元收益組合基金-月配息型(美元)(本基金配息來源可能為本金),13.4600,9.6438,10.2091,0.0100,0.10
保德信多元收益組合基金累積型(美元)(本基金配息來源可能為本金),11.7134,9.9437,9.0900,0.0100,0.10
瀚亞股債入息組合基金B配息(美元)(本基金配息來源可能為本金),10.3579,9.9437,9.7800,0.0100,0.10
安聯目標收益基金-B月配型(台幣)(本基金主要係投資於高風險非投資等級債券基金且配息來源可能為本金),10.3834,9.9190,9.9700,0.0100,0.10
安聯目標收益基金-A累積型(台幣)(本基金主要係投資於高風險非投資等級債券基金),10.2354,9.9190,9.9900,0.0100,0.10
瀚亞股債入息組合基金A不配息(台幣),10.2611,5.8100,10.0200,0.0100,0.10
瀚亞股債入息組合基金B配息(台幣)(本基金配息來源可能為本金),10.4900,9.7700,10.0200,0.0100,0.10
瀚亞新興豐收基金A不配息(美元)(本基金得投資於非投資等級之高風險債券基金),10.1000,9.0600,10.1200,0.0100,0.10
瀚亞新興豐收基金B配息(美元)(本基金得投資於非投資等級之高風險債券基金且配息來源可能為本金),10.0500,9.9600,10.1600,0.0100,0.10
瀚亞新興豐收基金A不配息(台幣)(本基金得投資於非投資等級之高風險債券基金),10.2000,9.9900,10.1800,0.0100,0.09
瀚亞新興豐收基金B配息(台幣)(本基金得投資於非投資等級之高風險債券基金且配息來源可能為本金),10.1200,9.9900,10.2300,0.0100,0.09
安聯四季雙收入息組合基金-B月配型(台幣)(本基金之配息來源可能為本金),10.1200,10.0000,10.2400,0.0100,0.09
國泰全球穩健組合基金,10.3400,9.8900,10.2300,0.0100,0.09
國泰智富ETF均衡組合基金-配息(台幣)(本基金之配息來源可能為本金),10.2700,9.9900,10.5000,0.0100,0.09
貝萊德亞美利加收益基金(本基金有相當比重投資於非投資等級之高風險債券基金且配息可能涉及本金),10.4200,9.9600,10.5800,0.0100,0.09
群益環球金綻雙喜基金NA累積型(台幣)(本基金有相當比重投資於持有非投資等級高風險債券之基金且配息來源可能為本金),10.2300,9.9600,10.8200,0.0100,0.09
群益環球金綻雙喜基金NA累積型(美元)(本基金有相當比重投資於持有非投資等級高風險債券之基金且配息來源可能為本金),10.2400,6.0700,10.9000,0.0118,0.09
群益環球金綻雙喜基金NB月配型(台幣)(本基金有相當比重投資於持有非投資等級高風險債券之基金且配息來源可能為本金),11.4100,10.0000,11.0000,0.0100,0.09
群益環球金綻雙喜基金NB月配型(美元)(本基金有相當比重投資於持有非投資等級高風險債券之基金且配息來源可能為本金),10.5300,9.2600,11.0100,0.0100,0.08
安聯四季雙收入息組合基金-B月配型(人民幣)(本基金之配息來源可能為本金),10.5800,9.9100,11.1600,0.0100,0.08
日盛目標收益組合基金(台幣)(本基金得投資於非投資等級高風險債券之基金),10.8600,9.4200,13.3259,0.0100,0.08
野村鑫平衡組合基金,10.9100,9.8800,11.4600,0.0100,0.06
復華高益策略組合基金(本基金主要係投資於持有非投資等級高風險債券之基金),11.0400,9.5600,11.6800,0.0100,0.06
安聯目標收益基金-A累積型(美元)(本基金主要係投資於高風險非投資等級債券基金),11.0200,9.5300,12.2400,0.0100,0.05
安聯目標收益基金-B月配型(美元)(本基金主要係投資於高風險非投資等級債券基金且配息來源可能為本金),11.1600,9.9413,12.3300,0.0100,0.02
第一金全球大四喜收益組合基金N不配息(台幣)(本基金得投資於非投資等級之高風險債券基金且本基金之配息來源可能為本金),13.5990,9.6700,12.4400,0.0020,0.00
第一金全球大四喜收益組合基金A不配息(台幣)(本基金得投資於非投資等級之高風險債券基金且本基金之配息來源可能為本金),12.0000,9.6100,15.7000,0.0000,0.00
第一金全球大四喜收益組合基金B配息(台幣)(本基金得投資於非投資等級之高風險債券基金且本基金之配息來源可能為本金),11.6800,4.9500,16.0500,0.0000,0.00
第一金全球大四喜收益組合基金N配息(台幣)(本基金得投資於非投資等級之高風險債券基金且本基金之配息來源可能為本金),12.6100,9.4300,18.8200,0.0000,0.00
第一金全球大四喜收益組合基金N配息(美元)(本基金得投資於非投資等級之高風險債券基金且本基金之配息來源可能為本金),13.0100,9.9100,12.5080,0.0000,0.00
摩根多元入息成長基金-月配型(美元)(本基金之配息來源可能為本金),12.7100,9.9300,12.7300,0.0000,0.00
第一金全球大四喜收益組合基金B配息(美元)(本基金得投資於非投資等級之高風險債券基金且本基金之配息來源可能為本金),17.4500,6.8700,12.1100,0.0000,0.00
第一金全球大四喜收益組合基金A不配息(美元)(本基金得投資於非投資等級之高風險債券基金且本基金之配息來源可能為本金),16.1100,6.2500,7.8800,0.0000,0.00
保德信多元收益組合基金-累積型(台幣)(本基金配息來源可能為本金),19.9100,8.0460,13.2800,0.0000,0.00
保德信多元收益組合基金-月配息型(台幣)(本基金配息來源可能為本金),13.0310,8.2500,13.6400,0.0000,0.00
摩根多元入息成長基金-月配型(人民幣)(本基金之配息來源可能為本金),13.4500,6.9700,10.1700,0.0000,0.00
瀚亞新興豐收基金A不配息(澳幣)(本基金得投資於非投資等級之高風險債券基金),13.1500,5.0200,12.2100,0.0000,0.00
瀚亞新興豐收基金B配息(澳幣)(本基金得投資於非投資等級之高風險債券基金且配息來源可能為本金),12.4000,8.9900,12.2500,0.0000,0.00
摩根多元入息成長基金-月配型(台幣)(本基金之配息來源可能為本金),13.5000,9.2000,16.4900,0.0000,0.00
摩根多元入息成長基金-累積型(台幣),13.9500,4.9000,17.5500,0.0000,0.00
安聯目標收益基金-B月配型(人民幣)(本基金主要係投資於高風險非投資等級債券基金且配息來源可能為本金),11.7600,9.1300,10.4100,0.0000,0.00
安聯目標收益基金-A累積型(人民幣)(本基金主要係投資於高風險非投資等級債券基金),13.0900,8.3900,5.7800,0.0000,0.00
柏瑞全球金牌組合基金,12.6800,6.6300,11.2400,0.0000,0.00
瀚亞新興豐收基金A不配息(人民幣)(本基金得投資於非投資等級之高風險債券基金),20.0400,8.5800,10.7300,0.0000,0.00
國泰智富ETF均衡組合基金-不配息(台幣)(本基金之配息來源可能為本金),19.1600,9.9100,10.0000,0.0000,0.00
保德信歐洲組合基金,10.4700,5.1600,10.0000,0.0000,0.00
貝萊德全方位資產收益組合基金-累積類型(美元)(本基金有相當比重投資於非投資等級之高風險債券基金且配息來源可能為本金),10.2700,10.0000,10.0000,0.0000,0.00
貝萊德全方位資產收益組合基金-月配類型(美元)(本基金有相當比重投資於非投資等級之高風險債券基金且配息來源可能為本金),11.3500,10.0000,10.0000,0.0000,0.00
瀚亞新興豐收基金B配息(人民幣)(本基金得投資於非投資等級之高風險債券基金且配息來源可能為本金),10.9500,10.0000,10.0000,0.0000,0.00
貝萊德全方位資產收益組合基金-月配類型(台幣)(本基金有相當比重投資於非投資等級之高風險債券基金且配息來源可能為本金),10.0000,10.0000,10.0000,0.0000,0.00
貝萊德全方位資產收益組合基金-月配類型(人民幣)(本基金有相當比重投資於非投資等級之高風險債券基金且配息來源可能為本金),10.0000,10.0000,10.0000,0.0000,0.00
瀚亞股債入息組合基金B配息(人民幣)(本基金配息來源可能為本金),10.0000,10.0000,10.0000,0.0000,0.00
柏瑞環球多元資產基金N月配息(南非幣)(本基金配息來源可能為本金),10.0000,10.0000,10.0000,0.0000,0.00
瀚亞新興豐收基金B配息(南非幣)(本基金得投資於非投資等級之高風險債券基金且配息來源可能為本金),10.0000,10.0000,10.0000,0.0000,0.00
瀚亞新興豐收基金A不配息(南非幣)(本基金得投資於非投資等級之高風險債券基金),10.0000,10.0000,10.0000,0.0000,0.2040
復華奧林匹克全球組合基金(本基金有相當比重投資於持有非投資等級高風險債券之基金),10.0000,10.0000,10.0000,0.2511,12.6098
貝萊德全方位資產收益組合基金-累積類型(台幣)(本基金有相當比重投資於非投資等級之高風險債券基金且配息來源可能為本金),10.0000,10.0000,10.0000,12.5189,15.4200
